;Datenpunkt;Luftgütesensor 1.AQ_GAS_RESISTANCE_RAW;Luftgütesensor 1.MY_HUMIDITY;Luftgütesensor 1.TEMPERATURE
;Einheit;Ohm;%;°C
Zeitstempel;Status;Wert;Wert;Wert
06.01.2021 16:46:16,936;2;126.460;33,6;23,4
06.01.2021 16:46:16,945;2;126.460;33,5;23,4
06.01.2021 16:46:16,950;2;124.480;33,5;23,4
06.01.2021 16:50:48,559;2;124.480;33,5;23,4
06.01.2021 16:50:48,561;2;124.480;33,5;23,4
06.01.2021 16:50:48,568;2;124.440;33,5;23,4
06.01.2021 16:55:20,179;2;124.440;33,5;23,5
06.01.2021 16:55:20,187;2;124.440;33,4;23,5
06.01.2021 16:55:20,193;2;125.760;33,4;23,5
06.01.2021 16:59:51,852;2;125.760;33,4;23,6
06.01.2021 16:59:51,861;2;125.760;33,3;23,6
06.01.2021 16:59:51,867;2;126.720;33,3;23,6
06.01.2021 17:04:23,382;2;126.720;33,3;23,6
06.01.2021 17:04:23,392;2;126.720;33,2;23,6
06.01.2021 17:04:23,397;2;127.640;33,2;23,6
06.01.2021 17:08:54,992;2;127.640;33,2;23,7
06.01.2021 17:08:54,996;2;127.640;33,2;23,7
06.01.2021 17:08:55,001;2;128.120;33,2;23,7
06.01.2021 17:13:26,605;2;128.120;33,2;23,8
06.01.2021 17:13:26,616;2;128.120;33,1;23,8
06.01.2021 17:13:26,622;2;130.140;33,1;23,8
06.01.2021 17:17:58,226;2;130.140;33,1;23,9
06.01.2021 17:17:58,230;2;130.140;32,8;23,9
06.01.2021 17:17:58,236;2;132.020;32,8;23,9
06.01.2021 17:22:29,844;2;132.020;32,8;23,9
06.01.2021 17:22:29,853;2;132.020;32,8;23,9
06.01.2021 17:22:29,858;2;132.800;32,8;23,9
06.01.2021 17:27:01,478;2;132.800;32,8;24
06.01.2021 17:27:01,482;2;132.800;32,8;24
06.01.2021 17:27:01,487;2;133.880;32,8;24
06.01.2021 17:31:33,114;2;133.880;32,8;24
06.01.2021 17:31:33,118;2;133.880;32,6;24
06.01.2021 17:31:33,124;2;134.620;32,6;24
06.01.2021 17:36:04,753;2;134.620;32,6;24
06.01.2021 17:36:04,763;2;134.620;32,6;24
06.01.2021 17:36:04,769;2;135.440;32,6;24
06.01.2021 17:40:36,399;2;135.440;32,6;24,1
06.01.2021 17:40:36,401;2;135.440;32,6;24,1
06.01.2021 17:40:36,408;2;136.440;32,6;24,1
06.01.2021 17:45:08,047;2;136.440;32,6;24,1
06.01.2021 17:45:08,056;2;136.440;32,5;24,1
06.01.2021 17:45:08,062;2;137.940;32,5;24,1
06.01.2021 17:49:39,727;2;137.940;32,5;24,1
06.01.2021 17:49:39,731;2;137.940;32,5;24,1
06.01.2021 17:49:39,736;2;139.340;32,5;24,1
06.01.2021 17:54:11,381;2;139.340;32,5;24,1
06.01.2021 17:54:11,383;2;139.340;32,4;24,1
06.01.2021 17:54:11,387;2;139.980;32,4;24,1
06.01.2021 17:58:43,042;2;139.980;32,4;24,2
06.01.2021 17:58:43,051;2;139.980;32,4;24,2
06.01.2021 17:58:43,056;2;140.260;32,4;24,2
06.01.2021 18:03:14,701;2;140.260;32,4;24,2
06.01.2021 18:03:14,709;2;140.260;32,3;24,2
06.01.2021 18:03:14,715;2;140.740;32,3;24,2
06.01.2021 18:07:46,368;2;140.740;32,3;24,3
06.01.2021 18:07:46,371;2;140.740;32,3;24,3
06.01.2021 18:07:46,377;2;141.800;32,3;24,3
06.01.2021 18:12:18,036;2;141.800;32,3;24,3
06.01.2021 18:12:18,039;2;141.800;32,2;24,3
06.01.2021 18:12:18,044;2;142.340;32,2;24,3
06.01.2021 18:16:49,695;2;142.340;32,2;24,3
06.01.2021 18:16:49,705;2;142.340;32,2;24,3
06.01.2021 18:16:49,713;2;142.960;32,2;24,3
06.01.2021 18:21:21,362;2;142.960;32,2;24,3
06.01.2021 18:21:21,371;2;142.960;32,2;24,3
06.01.2021 18:21:21,377;2;142.880;32,2;24,3
06.01.2021 18:25:53,029;2;142.880;32,2;24,4
06.01.2021 18:25:53,032;2;142.880;32,2;24,4
06.01.2021 18:25:53,038;2;142.380;32,2;24,4
06.01.2021 18:30:24,694;2;142.380;32,2;24,4
06.01.2021 18:30:24,706;2;142.380;32,3;24,4
06.01.2021 18:30:24,713;2;140.320;32,3;24,4
06.01.2021 18:34:56,369;2;140.320;32,3;24,4
06.01.2021 18:34:56,372;2;140.320;32,5;24,4
06.01.2021 18:34:56,383;2;137.680;32,5;24,4
06.01.2021 18:39:28,052;2;137.680;32,5;24,4
06.01.2021 18:39:28,056;2;137.680;32,6;24,4
06.01.2021 18:39:28,062;2;135.880;32,6;24,4
06.01.2021 18:43:59,735;2;135.880;32,6;24,5
06.01.2021 18:43:59,739;2;135.880;32,9;24,5
06.01.2021 18:43:59,744;2;137.660;32,9;24,5
06.01.2021 18:48:31,408;2;137.660;32,9;24,4
06.01.2021 18:48:31,412;2;137.660;32,3;24,4
06.01.2021 18:48:31,418;2;140.140;32,3;24,4
06.01.2021 18:53:03,077;2;140.140;32,3;24,3
06.01.2021 18:53:03,085;2;140.140;32,3;24,3
06.01.2021 18:53:03,090;2;143.740;32,3;24,3
06.01.2021 18:53:05,046;2;143.740;32,3;24,3
06.01.2021 18:53:05,049;2;143.740;32,3;24,3
06.01.2021 18:53:05,054;2;143.740;32,3;24,3
06.01.2021 18:53:07,373;2;143.740;32,3;24,3
06.01.2021 18:53:07,375;2;143.740;32,3;24,3
06.01.2021 18:53:07,380;2;143.740;32,3;24,3
06.01.2021 18:53:09,398;2;143.740;32,3;24,3
06.01.2021 18:53:09,406;2;143.740;32,3;24,3
06.01.2021 18:53:09,412;2;143.740;32,3;24,3
06.01.2021 18:53:11,428;2;143.740;32,3;24,3
06.01.2021 18:53:11,438;2;143.740;32,3;24,3
06.01.2021 18:53:11,444;2;143.740;32,3;24,3
06.01.2021 18:57:33,601;2;143.740;32,3;24,3
06.01.2021 18:57:33,603;2;143.740;31,8;24,3
06.01.2021 18:57:33,608;2;147.040;31,8;24,3
06.01.2021 19:02:05,267;2;147.040;31,8;24,2
06.01.2021 19:02:05,271;2;147.040;31,6;24,2
06.01.2021 19:02:05,276;2;149.740;31,6;24,2
06.01.2021 19:06:36,928;2;149.740;31,6;24,2
06.01.2021 19:06:36,938;2;149.740;31,6;24,2
06.01.2021 19:06:36,944;2;151.420;31,6;24,2
06.01.2021 19:11:08,595;2;151.420;31,6;24,2
06.01.2021 19:11:08,599;2;151.420;32;24,2
06.01.2021 19:11:08,605;2;153.160;32;24,2
06.01.2021 19:15:40,266;2;153.160;32;24,2
06.01.2021 19:15:40,270;2;153.160;32,1;24,2
06.01.2021 19:15:40,275;2;154.940;32,1;24,2
06.01.2021 19:20:11,931;2;154.940;32,1;24,2
06.01.2021 19:20:11,940;2;154.940;31,7;24,2
06.01.2021 19:20:11,946;2;157.000;31,7;24,2
06.01.2021 19:24:43,596;2;157.000;31,7;24,1
06.01.2021 19:24:43,605;2;157.000;31,5;24,1
06.01.2021 19:24:43,611;2;158.320;31,5;24,1
06.01.2021 19:29:15,263;2;158.320;31,5;24,1
06.01.2021 19:29:15,266;2;158.320;31,4;24,1
06.01.2021 19:29:15,272;2;156.400;31,4;24,1
06.01.2021 19:33:46,927;2;156.400;31,4;24,1
06.01.2021 19:33:46,930;2;156.400;31,6;24,1
06.01.2021 19:33:46,936;2;152.540;31,6;24,1
06.01.2021 19:38:18,597;2;152.540;31,6;24,3
06.01.2021 19:38:18,605;2;152.540;31,9;24,3
06.01.2021 19:38:18,610;2;148.940;31,9;24,3
06.01.2021 19:42:50,286;2;148.940;31,9;24,3
06.01.2021 19:42:50,293;2;148.940;32,2;24,3
06.01.2021 19:42:50,298;2;146.120;32,2;24,3
06.01.2021 19:47:21,956;2;146.120;32,2;24,4
06.01.2021 19:47:21,966;2;146.120;32,4;24,4
06.01.2021 19:47:21,972;2;143.820;32,4;24,4
06.01.2021 19:51:53,643;2;143.820;32,4;24,4
06.01.2021 19:51:53,647;2;143.820;32,5;24,4
06.01.2021 19:51:53,655;2;143.760;32,5;24,4
06.01.2021 19:56:25,325;2;143.760;32,5;24,5
06.01.2021 19:56:25,329;2;143.760;32,3;24,5
06.01.2021 19:56:25,335;2;148.300;32,3;24,5
06.01.2021 20:00:56,999;2;148.300;32,3;24,4
06.01.2021 20:00:57,003;2;148.300;30,9;24,4
06.01.2021 20:00:57,008;2;150.040;30,9;24,4
06.01.2021 20:05:28,705;2;150.040;30,9;24,4
06.01.2021 20:05:28,708;2;150.040;31,6;24,4
06.01.2021 20:05:28,714;2;147.440;31,6;24,4
06.01.2021 20:05:30,671;2;147.440;31,6;24,4
06.01.2021 20:05:30,679;2;147.440;31,6;24,4
06.01.2021 20:05:30,685;2;147.440;31,6;24,4
06.01.2021 20:05:33,000;2;147.440;31,6;24,4
06.01.2021 20:05:33,010;2;147.440;31,6;24,4
06.01.2021 20:05:33,016;2;147.440;31,6;24,4
06.01.2021 20:05:35,032;2;147.440;31,6;24,4
06.01.2021 20:05:35,040;2;147.440;31,6;24,4
06.01.2021 20:05:35,046;2;147.440;31,6;24,4
06.01.2021 20:05:37,065;2;147.440;31,6;24,4
06.01.2021 20:05:37,068;2;147.440;31,6;24,4
06.01.2021 20:05:37,074;2;147.440;31,6;24,4
06.01.2021 20:09:59,238;2;147.440;31,6;24,4
06.01.2021 20:09:59,247;2;147.440;32,1;24,4
06.01.2021 20:09:59,253;2;144.420;32,1;24,4
06.01.2021 20:14:30,933;2;144.420;32,1;24,5
06.01.2021 20:14:30,941;2;144.420;32,2;24,5
06.01.2021 20:14:30,946;2;141.720;32,2;24,5
06.01.2021 20:19:02,621;2;141.720;32,2;24,5
06.01.2021 20:19:02,630;2;141.720;32,4;24,5
06.01.2021 20:19:02,634;2;139.560;32,4;24,5
06.01.2021 20:23:34,317;2;139.560;32,4;24,5
06.01.2021 20:23:34,329;2;139.560;32,5;24,5
06.01.2021 20:23:34,335;2;138.120;32,5;24,5
06.01.2021 20:28:06,008;2;138.120;32,5;24,6
06.01.2021 20:28:06,017;2;138.120;32,6;24,6
06.01.2021 20:28:06,023;2;136.320;32,6;24,6
06.01.2021 20:32:37,704;2;136.320;32,6;24,6
06.01.2021 20:32:37,713;2;136.320;32,6;24,6
06.01.2021 20:32:37,719;2;134.560;32,6;24,6
06.01.2021 20:37:09,407;2;134.560;32,6;24,6
06.01.2021 20:37:09,417;2;134.560;32,7;24,6
06.01.2021 20:37:09,423;2;123.440;32,7;24,6
06.01.2021 20:41:41,109;2;123.440;32,7;24,6
06.01.2021 20:41:41,112;2;123.440;32,8;24,6
06.01.2021 20:41:41,118;2;119.700;32,8;24,6
06.01.2021 20:46:12,812;2;119.700;32,8;24,6
06.01.2021 20:46:12,824;2;119.700;32,8;24,6
06.01.2021 20:46:12,828;2;121.520;32,8;24,6
06.01.2021 20:50:44,498;2;121.520;32,8;24,6
06.01.2021 20:50:44,505;2;121.520;32,9;24,6
06.01.2021 20:50:44,508;2;121.840;32,9;24,6
06.01.2021 20:55:16,201;2;121.840;32,9;24,6
06.01.2021 20:55:16,211;2;121.840;33;24,6
06.01.2021 20:55:16,216;2;122.300;33;24,6
06.01.2021 20:59:47,881;2;122.300;33;24,5
06.01.2021 20:59:47,890;2;122.300;33;24,5
06.01.2021 20:59:47,896;2;121.320;33;24,5
06.01.2021 21:04:19,565;2;121.320;33;24,5
06.01.2021 21:04:19,577;2;121.320;33,1;24,5
06.01.2021 21:04:19,583;2;118.800;33,1;24,5
06.01.2021 21:08:51,256;2;118.800;33,1;24,5
06.01.2021 21:08:51,266;2;118.800;33,1;24,5
06.01.2021 21:08:51,272;2;115.640;33,1;24,5
06.01.2021 21:13:23,049;2;115.640;33,1;24,5
06.01.2021 21:13:23,057;2;115.640;33,2;24,5
06.01.2021 21:13:23,062;2;111.200;33,2;24,5
06.01.2021 21:17:54,746;2;111.200;33,2;24,6
06.01.2021 21:17:54,750;2;111.200;33,3;24,6
06.01.2021 21:17:54,755;2;107.580;33,3;24,6
06.01.2021 21:22:26,448;2;107.580;33,3;24,6
06.01.2021 21:22:26,452;2;107.580;33,4;24,6
06.01.2021 21:22:26,458;2;105.700;33,4;24,6
06.01.2021 21:26:58,138;2;105.700;33,4;24,6
06.01.2021 21:26:58,148;2;105.700;33,4;24,6
06.01.2021 21:26:58,153;2;104.520;33,4;24,6
06.01.2021 21:36:01,523;2;104.520;33,4;24,5
06.01.2021 21:36:01,532;2;104.520;33,4;24,5
06.01.2021 21:36:01,538;2;100.840;33,4;24,5
06.01.2021 21:40:33,210;2;100.840;33,4;24,5
06.01.2021 21:40:33,221;2;100.840;33,5;24,5
06.01.2021 21:40:33,226;2;98.300;33,5;24,5
06.01.2021 21:45:04,889;2;98.300;33,5;24,5
06.01.2021 21:45:04,898;2;98.300;33,5;24,5
06.01.2021 21:45:04,903;2;94.820;33,5;24,5
06.01.2021 21:49:36,560;2;94.820;33,5;24,4
06.01.2021 21:49:36,562;2;94.820;33,5;24,4
06.01.2021 21:49:36,568;2;91.680;33,5;24,4
06.01.2021 21:54:08,230;2;91.680;33,5;24,4
06.01.2021 21:54:08,239;2;91.680;33,6;24,4
06.01.2021 21:54:08,245;2;89.120;33,6;24,4
06.01.2021 21:58:39,895;2;89.120;33,6;24,4
06.01.2021 21:58:39,903;2;89.120;33,6;24,4
06.01.2021 21:58:39,908;2;86.580;33,6;24,4
06.01.2021 22:03:11,558;2;86.580;33,6;24,3
06.01.2021 22:03:11,566;2;86.580;33,7;24,3
06.01.2021 22:03:11,572;2;85.000;33,7;24,3
06.01.2021 22:07:43,217;2;85.000;33,7;24,3
06.01.2021 22:07:43,221;2;85.000;33,7;24,3
06.01.2021 22:07:43,227;2;84.200;33,7;24,3
06.01.2021 22:12:14,875;2;84.200;33,7;24,3
06.01.2021 22:12:14,877;2;84.200;33,8;24,3
06.01.2021 22:12:14,883;2;83.240;33,8;24,3
06.01.2021 22:16:46,535;2;83.240;33,8;24,3
06.01.2021 22:16:46,547;2;83.240;33,8;24,3
06.01.2021 22:16:46,550;2;82.400;33,8;24,3
06.01.2021 22:21:18,281;2;82.400;33,8;24,2
06.01.2021 22:21:18,284;2;82.400;33,8;24,2
06.01.2021 22:21:18,290;2;70.720;33,8;24,2
06.01.2021 22:25:49,880;2;70.720;33,8;24,2
06.01.2021 22:25:49,892;2;70.720;34,7;24,2
06.01.2021 22:25:49,897;2;59.900;34,7;24,2
06.01.2021 22:30:21,447;2;59.900;34,7;23,7
06.01.2021 22:30:21,456;2;59.900;35,4;23,7
06.01.2021 22:30:21,464;2;54.180;35,4;23,7
06.01.2021 22:34:53,012;2;54.180;35,4;23,3
06.01.2021 22:34:53,059;2;54.180;36,1;23,3
06.01.2021 22:34:53,067;2;51.140;36,1;23,3
06.01.2021 22:39:24,530;2;51.140;36,1;23
06.01.2021 22:39:24,539;2;51.140;36,5;23
06.01.2021 22:39:24,544;2;50.360;36,5;23
06.01.2021 22:43:56,049;2;50.360;36,5;22,9
06.01.2021 22:43:56,053;2;50.360;36,9;22,9
06.01.2021 22:43:56,058;2;49.620;36,9;22,9
06.01.2021 22:48:27,561;2;49.620;36,9;22,8
06.01.2021 22:48:27,569;2;49.620;37,1;22,8
06.01.2021 22:48:27,572;2;49.000;37,1;22,8
06.01.2021 22:52:59,074;2;49.000;37,1;22,7
06.01.2021 22:52:59,083;2;49.000;37,3;22,7
06.01.2021 22:52:59,088;2;48.680;37,3;22,7
06.01.2021 22:57:30,566;2;48.680;37,3;22,6
06.01.2021 22:57:30,569;2;48.680;37,5;22,6
06.01.2021 22:57:30,574;2;49.380;37,5;22,6
06.01.2021 23:02:02,059;2;49.380;37,5;22,5
06.01.2021 23:02:02,069;2;49.380;37,8;22,5
06.01.2021 23:02:02,074;2;48.200;37,8;22,5
06.01.2021 23:06:33,578;2;48.200;37,8;22,5
06.01.2021 23:06:33,587;2;48.200;37,9;22,5
06.01.2021 23:06:33,592;2;46.980;37,9;22,5
06.01.2021 23:06:35,548;2;46.980;37,9;22,5
06.01.2021 23:06:35,550;2;46.980;37,9;22,5
06.01.2021 23:06:35,555;2;46.980;37,9;22,5
06.01.2021 23:06:37,871;2;46.980;37,9;22,5
06.01.2021 23:06:37,879;2;46.980;37,9;22,5
06.01.2021 23:06:37,885;2;46.980;37,9;22,5
06.01.2021 23:06:39,906;2;46.980;37,9;22,5
06.01.2021 23:06:39,909;2;46.980;37,9;22,5
06.01.2021 23:06:39,914;2;46.980;37,9;22,5
06.01.2021 23:06:41,936;2;46.980;37,9;22,5
06.01.2021 23:06:41,945;2;46.980;37,9;22,5
06.01.2021 23:06:41,950;2;46.980;37,9;22,5
06.01.2021 23:11:03,946;2;46.980;37,9;22,4
06.01.2021 23:11:03,956;2;46.980;38;22,4
06.01.2021 23:11:03,961;2;54.740;38;22,4
06.01.2021 23:15:35,446;2;54.740;38;22,4
06.01.2021 23:15:35,454;2;54.740;35,9;22,4
06.01.2021 23:15:35,460;2;73.800;35,9;22,4
06.01.2021 23:20:06,925;2;73.800;35,9;22
06.01.2021 23:20:06,927;2;73.800;34,2;22
06.01.2021 23:20:06,932;2;95.640;34,2;22
06.01.2021 23:24:38,357;2;95.640;34,2;21,5
06.01.2021 23:24:38,366;2;95.640;33,9;21,5
06.01.2021 23:24:38,371;2;117.160;33,9;21,5
06.01.2021 23:29:09,715;2;117.160;33,9;20,9
06.01.2021 23:29:09,723;2;117.160;30,6;20,9
06.01.2021 23:29:09,729;2;132.480;30,6;20,9
06.01.2021 23:33:40,992;2;132.480;30,6;20
06.01.2021 23:33:41,001;2;132.480;32;20
06.01.2021 23:33:41,006;2;132.900;32;20
06.01.2021 23:38:12,280;2;132.900;32;19,8
06.01.2021 23:38:12,290;2;132.900;35,8;19,8
06.01.2021 23:38:12,295;2;130.560;35,8;19,8
06.01.2021 23:42:43,594;2;130.560;35,8;20
06.01.2021 23:42:43,604;2;130.560;36,1;20
06.01.2021 23:42:43,608;2;129.820;36,1;20
06.01.2021 23:47:14,938;2;129.820;36,1;20,4
06.01.2021 23:47:14,948;2;129.820;36,1;20,4
06.01.2021 23:47:14,954;2;128.400;36,1;20,4
06.01.2021 23:51:46,312;2;128.400;36,1;20,7
06.01.2021 23:51:46,316;2;128.400;36;20,7
06.01.2021 23:51:46,321;2;126.320;36;20,7
06.01.2021 23:56:17,698;2;126.320;36;20,9
06.01.2021 23:56:17,710;2;126.320;35,9;20,9
06.01.2021 23:56:17,716;2;123.960;35,9;20,9
07.01.2021 00:00:49,104;2;123.960;35,9;21,1
07.01.2021 00:00:49,114;2;123.960;35,9;21,1
07.01.2021 00:00:49,120;2;121.100;35,9;21,1
07.01.2021 00:05:20,526;2;121.100;35,9;21,3
07.01.2021 00:05:20,530;2;121.100;35,8;21,3
07.01.2021 00:05:20,536;2;115.640;35,8;21,3
07.01.2021 00:09:51,958;2;115.640;35,8;21,5
07.01.2021 00:09:51,967;2;115.640;35,7;21,5
07.01.2021 00:09:51,973;2;110.600;35,7;21,5
07.01.2021 00:14:23,406;2;110.600;35,7;21,6
07.01.2021 00:14:23,410;2;110.600;35,7;21,6
07.01.2021 00:14:23,415;2;107.040;35,7;21,6
07.01.2021 00:18:54,856;2;107.040;35,7;21,7
07.01.2021 00:18:54,858;2;107.040;35,7;21,7
07.01.2021 00:18:54,864;2;104.840;35,7;21,7
07.01.2021 00:23:26,317;2;104.840;35,7;21,8
07.01.2021 00:23:26,319;2;104.840;35,6;21,8
07.01.2021 00:23:26,325;2;102.480;35,6;21,8
07.01.2021 00:27:57,783;2;102.480;35,6;21,9
07.01.2021 00:27:57,791;2;102.480;35,6;21,9
07.01.2021 00:27:57,797;2;100.140;35,6;21,9
07.01.2021 00:32:29,254;2;100.140;35,6;21,9
07.01.2021 00:32:29,258;2;100.140;35,6;21,9
07.01.2021 00:32:29,263;2;98.740;35,6;21,9
07.01.2021 00:37:00,728;2;98.740;35,6;22
07.01.2021 00:37:00,732;2;98.740;35,6;22
07.01.2021 00:37:00,737;2;93.180;35,6;22
07.01.2021 00:41:32,230;2;93.180;35,6;22
07.01.2021 00:41:32,232;2;93.180;35,6;22
07.01.2021 00:41:32,236;2;86.820;35,6;22
07.01.2021 00:46:03,708;2;86.820;35,6;22,1
07.01.2021 00:46:03,718;2;86.820;35,6;22,1
07.01.2021 00:46:03,723;2;83.360;35,6;22,1
07.01.2021 00:50:35,192;2;83.360;35,6;22,1
07.01.2021 00:50:35,196;2;83.360;35,6;22,1
07.01.2021 00:50:35,201;2;82.580;35,6;22,1
07.01.2021 00:55:06,678;2;82.580;35,6;22,1
07.01.2021 00:55:06,687;2;82.580;35,6;22,1
07.01.2021 00:55:06,692;2;83.060;35,6;22,1
07.01.2021 00:59:38,169;2;83.060;35,6;22,1
07.01.2021 00:59:38,172;2;83.060;35,5;22,1
07.01.2021 00:59:38,177;2;83.420;35,5;22,1
07.01.2021 01:04:09,657;2;83.420;35,5;22,2
07.01.2021 01:04:09,666;2;83.420;35,5;22,2
07.01.2021 01:04:09,671;2;83.920;35,5;22,2
07.01.2021 01:08:41,147;2;83.920;35,5;22,2
07.01.2021 01:08:41,156;2;83.920;35,5;22,2
07.01.2021 01:08:41,161;2;83.800;35,5;22,2
07.01.2021 01:13:12,636;2;83.800;35,5;22,2
07.01.2021 01:13:12,644;2;83.800;35,5;22,2
07.01.2021 01:13:12,650;2;83.580;35,5;22,2
07.01.2021 01:17:44,128;2;83.580;35,5;22,2
07.01.2021 01:17:44,130;2;83.580;35,5;22,2
07.01.2021 01:17:44,135;2;83.460;35,5;22,2
07.01.2021 01:22:15,622;2;83.460;35,5;22,3
07.01.2021 01:22:15,624;2;83.460;35,5;22,3
07.01.2021 01:22:15,629;2;83.620;35,5;22,3
07.01.2021 01:26:47,109;2;83.620;35,5;22,3
07.01.2021 01:26:47,117;2;83.620;35,6;22,3
07.01.2021 01:26:47,123;2;83.080;35,6;22,3
07.01.2021 01:31:18,609;2;83.080;35,6;22,3
07.01.2021 01:31:18,611;2;83.080;35,6;22,3
07.01.2021 01:31:18,615;2;81.480;35,6;22,3
07.01.2021 01:35:50,105;2;81.480;35,6;22,3
07.01.2021 01:35:50,114;2;81.480;35,6;22,3
07.01.2021 01:35:50,119;2;78.800;35,6;22,3
07.01.2021 01:40:21,602;2;78.800;35,6;22,3
07.01.2021 01:40:21,605;2;78.800;35,6;22,3
07.01.2021 01:40:21,609;2;76.760;35,6;22,3
07.01.2021 01:44:53,097;2;76.760;35,6;22,3
07.01.2021 01:44:53,105;2;76.760;35,7;22,3
07.01.2021 01:44:53,110;2;75.560;35,7;22,3
07.01.2021 01:49:24,620;2;75.560;35,7;22,3
07.01.2021 01:49:24,629;2;75.560;35,7;22,3
07.01.2021 01:49:24,634;2;74.920;35,7;22,3
07.01.2021 01:53:56,114;2;74.920;35,7;22,3
07.01.2021 01:53:56,122;2;74.920;35,7;22,3
07.01.2021 01:53:56,126;2;74.920;35,7;22,3
07.01.2021 01:58:27,613;2;74.920;35,7;22,3
07.01.2021 01:58:27,624;2;74.920;35,7;22,3
07.01.2021 01:58:27,630;2;75.120;35,7;22,3
07.01.2021 02:07:30,597;2;75.120;35,7;22,3
07.01.2021 02:07:30,609;2;75.120;35,8;22,3
07.01.2021 02:07:30,620;2;74.720;35,8;22,3
07.01.2021 02:07:32,565;2;74.720;35,8;22,3
07.01.2021 02:07:32,576;2;74.720;35,8;22,3
07.01.2021 02:07:32,585;2;74.720;35,8;22,3
07.01.2021 02:07:34,895;2;74.720;35,8;22,3
07.01.2021 02:07:34,906;2;74.720;35,8;22,3
07.01.2021 02:07:34,917;2;74.720;35,8;22,3
07.01.2021 02:07:36,928;2;74.720;35,8;22,3
07.01.2021 02:07:36,941;2;74.720;35,8;22,3
07.01.2021 02:07:36,952;2;74.720;35,8;22,3
07.01.2021 02:07:38,960;2;74.720;35,8;22,3
07.01.2021 02:07:38,973;2;74.720;35,8;22,3
07.01.2021 02:07:38,984;2;74.720;35,8;22,3
07.01.2021 02:12:00,948;2;74.720;35,8;22,3
07.01.2021 02:12:00,961;2;74.720;35,8;22,3
07.01.2021 02:12:00,971;2;74.320;35,8;22,3
07.01.2021 02:16:32,444;2;74.320;35,8;22,3
07.01.2021 02:16:32,455;2;74.320;35,8;22,3
07.01.2021 02:16:32,465;2;74.220;35,8;22,3
07.01.2021 02:21:03,939;2;74.220;35,8;22,3
07.01.2021 02:21:03,951;2;74.220;35,8;22,3
07.01.2021 02:21:03,961;2;74.420;35,8;22,3
07.01.2021 02:25:35,439;2;74.420;35,8;22,3
07.01.2021 02:25:35,444;2;74.420;35,8;22,3
07.01.2021 02:25:35,452;2;74.120;35,8;22,3
07.01.2021 02:30:06,936;2;74.120;35,8;22,3
07.01.2021 02:30:06,948;2;74.120;35,8;22,3
07.01.2021 02:30:06,955;2;73.180;35,8;22,3
07.01.2021 02:34:38,437;2;73.180;35,8;22,3
07.01.2021 02:34:38,442;2;73.180;35,8;22,3
07.01.2021 02:34:38,476;2;71.860;35,8;22,3
07.01.2021 02:39:09,935;2;71.860;35,8;22,3
07.01.2021 02:39:09,938;2;71.860;35,9;22,3
07.01.2021 02:39:09,945;2;71.020;35,9;22,3
07.01.2021 02:43:41,435;2;71.020;35,9;22,4
07.01.2021 02:43:41,439;2;71.020;35,9;22,4
07.01.2021 02:43:41,447;2;71.100;35,9;22,4
07.01.2021 02:48:12,931;2;71.100;35,9;22,4
07.01.2021 02:48:12,933;2;71.100;35,9;22,4
07.01.2021 02:48:12,936;2;71.060;35,9;22,4
07.01.2021 02:52:44,429;2;71.060;35,9;22,4
07.01.2021 02:52:44,440;2;71.060;35,9;22,4
07.01.2021 02:52:44,446;2;70.960;35,9;22,4
07.01.2021 02:57:15,955;2;70.960;35,9;22,4
07.01.2021 02:57:15,965;2;70.960;35,9;22,4
07.01.2021 02:57:15,973;2;71.060;35,9;22,4
07.01.2021 03:01:47,460;2;71.060;35,9;22,4
07.01.2021 03:01:47,463;2;71.060;35,9;22,4
07.01.2021 03:01:47,471;2;71.620;35,9;22,4
07.01.2021 03:06:18,962;2;71.620;35,9;22,4
07.01.2021 03:06:18,983;2;71.620;36,1;22,4
07.01.2021 03:06:18,990;2;71.980;36,1;22,4
07.01.2021 03:10:50,463;2;71.980;36,1;22,4
07.01.2021 03:10:50,469;2;71.980;36;22,4
07.01.2021 03:10:50,476;2;72.420;36;22,4
07.01.2021 03:15:21,957;2;72.420;36;22,4
07.01.2021 03:15:21,961;2;72.420;36,1;22,4
07.01.2021 03:15:21,968;2;73.200;36,1;22,4
07.01.2021 03:19:53,451;2;73.200;36,1;22,4
07.01.2021 03:19:53,461;2;73.200;36,1;22,4
07.01.2021 03:19:53,467;2;74.100;36,1;22,4
07.01.2021 03:24:24,951;2;74.100;36,1;22,4
07.01.2021 03:24:24,960;2;74.100;36,1;22,4
07.01.2021 03:24:24,966;2;75.040;36,1;22,4
07.01.2021 03:28:56,458;2;75.040;36,1;22,4
07.01.2021 03:28:56,462;2;75.040;36,1;22,4
07.01.2021 03:28:56,468;2;75.460;36,1;22,4
07.01.2021 03:33:27,955;2;75.460;36,1;22,4
07.01.2021 03:33:27,963;2;75.460;36,1;22,4
07.01.2021 03:33:27,970;2;76.040;36,1;22,4
07.01.2021 03:37:59,460;2;76.040;36,1;22,4
07.01.2021 03:37:59,464;2;76.040;36,1;22,4
07.01.2021 03:37:59,470;2;76.660;36,1;22,4
07.01.2021 03:42:30,959;2;76.660;36,1;22,4
07.01.2021 03:42:30,969;2;76.660;36,2;22,4
07.01.2021 03:42:30,975;2;77.440;36,2;22,4
07.01.2021 03:47:02,462;2;77.440;36,2;22,4
