;Datenpunkt;Luftgütesensor 1.AQ_GAS_RESISTANCE_RAW;Luftgütesensor 1.MY_HUMIDITY;Luftgütesensor 1.TEMPERATURE
;Einheit;Ohm;%;°C
Zeitstempel;Status;Wert;Wert;Wert
17.01.2021 20:00:58,624;2;136.520;32,8;24,2
17.01.2021 20:00:58,630;2;135.600;32,8;24,2
17.01.2021 20:05:31,236;2;135.600;32,8;24,2
17.01.2021 20:05:31,239;2;135.600;32,8;24,2
17.01.2021 20:05:31,244;2;134.880;32,8;24,2
17.01.2021 20:10:03,847;2;134.880;32,8;24,2
17.01.2021 20:10:03,855;2;134.880;32,8;24,2
17.01.2021 20:10:03,860;2;133.940;32,8;24,2
17.01.2021 20:14:36,499;2;133.940;32,8;24,2
17.01.2021 20:14:36,501;2;133.940;32,8;24,2
17.01.2021 20:14:36,507;2;133.580;32,8;24,2
17.01.2021 20:19:09,146;2;133.580;32,8;24,2
17.01.2021 20:19:09,155;2;133.580;32,9;24,2
17.01.2021 20:19:09,160;2;132.720;32,9;24,2
17.01.2021 20:23:41,850;2;132.720;32,9;24,2
17.01.2021 20:23:41,852;2;132.720;32,9;24,2
17.01.2021 20:23:41,857;2;130.900;32,9;24,2
17.01.2021 20:28:14,492;2;130.900;32,9;24,2
17.01.2021 20:28:14,496;2;130.900;33;24,2
17.01.2021 20:28:14,501;2;127.300;33;24,2
17.01.2021 20:32:47,144;2;127.300;33;24,2
17.01.2021 20:32:47,148;2;127.300;33;24,2
17.01.2021 20:32:47,153;2;121.920;33;24,2
17.01.2021 20:37:19,798;2;121.920;33;24,2
17.01.2021 20:37:19,801;2;121.920;33;24,2
17.01.2021 20:37:19,807;2;116.860;33;24,2
17.01.2021 20:41:52,447;2;116.860;33;24,2
17.01.2021 20:41:52,450;2;116.860;33;24,2
17.01.2021 20:41:52,454;2;111.020;33;24,2
17.01.2021 20:46:25,093;2;111.020;33;24,2
17.01.2021 20:46:25,210;2;111.020;33,1;24,2
17.01.2021 20:46:25,214;2;103.080;33,1;24,2
17.01.2021 20:50:57,739;2;103.080;33,1;24,2
17.01.2021 20:50:57,742;2;103.080;33,1;24,2
17.01.2021 20:50:57,749;2;96.080;33,1;24,2
17.01.2021 20:55:30,386;2;96.080;33,1;24,2
17.01.2021 20:55:30,390;2;96.080;33,1;24,2
17.01.2021 20:55:30,394;2;91.240;33,1;24,2
17.01.2021 21:00:03,029;2;91.240;33,1;24,2
17.01.2021 21:00:03,038;2;91.240;33,2;24,2
17.01.2021 21:00:03,043;2;89.220;33,2;24,2
17.01.2021 21:04:35,680;2;89.220;33,2;24,2
17.01.2021 21:04:35,683;2;89.220;33,2;24,2
17.01.2021 21:04:35,688;2;86.980;33,2;24,2
17.01.2021 21:09:08,329;2;86.980;33,2;24,2
17.01.2021 21:09:08,332;2;86.980;33,2;24,2
17.01.2021 21:09:08,338;2;83.840;33,2;24,2
17.01.2021 21:13:40,969;2;83.840;33,2;24,2
17.01.2021 21:13:40,978;2;83.840;33,2;24,2
17.01.2021 21:13:40,984;2;81.560;33,2;24,2
17.01.2021 21:18:13,625;2;81.560;33,2;24,2
17.01.2021 21:18:13,642;2;81.560;33,3;24,2
17.01.2021 21:18:13,648;2;80.380;33,3;24,2
17.01.2021 21:22:46,261;2;80.380;33,3;24,2
17.01.2021 21:22:46,270;2;80.380;33,3;24,2
17.01.2021 21:22:46,275;2;80.100;33,3;24,2
17.01.2021 21:27:18,903;2;80.100;33,3;24,1
17.01.2021 21:27:18,912;2;80.100;33,4;24,1
17.01.2021 21:27:18,919;2;79.780;33,4;24,1
17.01.2021 21:31:51,592;2;79.780;33,4;24,1
17.01.2021 21:31:51,601;2;79.780;33,5;24,1
17.01.2021 21:31:51,606;2;79.520;33,5;24,1
17.01.2021 21:36:24,230;2;79.520;33,5;24,1
17.01.2021 21:36:24,233;2;79.520;33,5;24,1
17.01.2021 21:36:24,243;2;79.120;33,5;24,1
17.01.2021 21:40:56,882;2;79.120;33,5;24,1
17.01.2021 21:40:56,885;2;79.120;33,5;24,1
17.01.2021 21:40:56,890;2;79.120;33,5;24,1
17.01.2021 21:45:29,531;2;79.120;33,5;24,2
17.01.2021 21:45:29,540;2;79.120;33,5;24,2
17.01.2021 21:45:29,546;2;78.460;33,5;24,2
17.01.2021 21:50:02,177;2;78.460;33,5;24,2
17.01.2021 21:50:02,180;2;78.460;33,5;24,2
17.01.2021 21:50:02,189;2;77.140;33,5;24,2
17.01.2021 21:54:34,817;2;77.140;33,5;24,2
17.01.2021 21:54:34,826;2;77.140;33,4;24,2
17.01.2021 21:54:34,831;2;76.680;33,4;24,2
17.01.2021 21:59:07,462;2;76.680;33,4;24,2
17.01.2021 21:59:07,475;2;76.680;33,5;24,2
17.01.2021 21:59:07,484;2;76.880;33,5;24,2
17.01.2021 22:03:40,112;2;76.880;33,5;24,2
17.01.2021 22:03:40,117;2;76.880;33,4;24,2
17.01.2021 22:03:40,123;2;77.600;33,4;24,2
17.01.2021 22:08:12,754;2;77.600;33,4;24,2
17.01.2021 22:08:12,758;2;77.600;33,4;24,2
17.01.2021 22:08:12,764;2;78.580;33,4;24,2
17.01.2021 22:12:45,396;2;78.580;33,4;24,2
17.01.2021 22:12:45,405;2;78.580;33,4;24,2
17.01.2021 22:12:45,411;2;79.640;33,4;24,2
17.01.2021 22:17:18,045;2;79.640;33,4;24,2
17.01.2021 22:17:18,048;2;79.640;33,4;24,2
17.01.2021 22:17:18,053;2;80.160;33,4;24,2
17.01.2021 22:21:50,684;2;80.160;33,4;24,2
17.01.2021 22:21:50,686;2;80.160;33,4;24,2
17.01.2021 22:21:50,692;2;81.280;33,4;24,2
17.01.2021 22:30:55,976;2;81.280;33,4;24,2
17.01.2021 22:30:55,979;2;81.280;33,4;24,2
17.01.2021 22:30:55,984;2;83.040;33,4;24,2
17.01.2021 22:35:28,621;2;83.040;33,4;24,2
17.01.2021 22:35:28,623;2;83.040;33,4;24,2
17.01.2021 22:35:28,629;2;83.620;33,4;24,2
17.01.2021 22:40:01,314;2;83.620;33,4;24,2
17.01.2021 22:40:01,320;2;83.620;33,4;24,2
17.01.2021 22:40:01,323;2;84.340;33,4;24,2
17.01.2021 22:44:33,960;2;84.340;33,4;24,2
17.01.2021 22:44:33,969;2;84.340;33,4;24,2
17.01.2021 22:44:33,974;2;84.980;33,4;24,2
17.01.2021 22:49:06,613;2;84.980;33,4;24,2
17.01.2021 22:49:06,621;2;84.980;33,3;24,2
17.01.2021 22:49:06,630;2;85.580;33,3;24,2
17.01.2021 22:53:39,239;2;85.580;33,3;24,2
17.01.2021 22:53:39,248;2;85.580;33,3;24,2
17.01.2021 22:53:39,254;2;86.120;33,3;24,2
17.01.2021 22:58:11,893;2;86.120;33,3;24,2
17.01.2021 22:58:11,894;2;86.120;33,3;24,2
17.01.2021 22:58:11,900;2;86.640;33,3;24,2
17.01.2021 23:02:44,538;2;86.640;33,3;24,2
17.01.2021 23:02:44,541;2;86.640;33,3;24,2
17.01.2021 23:02:44,546;2;87.640;33,3;24,2
17.01.2021 23:07:17,180;2;87.640;33,3;24,2
17.01.2021 23:07:17,189;2;87.640;33,4;24,2
17.01.2021 23:07:17,193;2;88.380;33,4;24,2
17.01.2021 23:11:49,832;2;88.380;33,4;24,2
17.01.2021 23:11:49,835;2;88.380;33,4;24,2
17.01.2021 23:11:49,840;2;88.880;33,4;24,2
17.01.2021 23:16:22,477;2;88.880;33,4;24,2
17.01.2021 23:16:22,486;2;88.880;33,5;24,2
17.01.2021 23:16:22,491;2;88.920;33,5;24,2
17.01.2021 23:20:55,124;2;88.920;33,5;24,2
17.01.2021 23:20:55,126;2;88.920;33,5;24,2
17.01.2021 23:20:55,131;2;88.920;33,5;24,2
17.01.2021 23:25:27,766;2;88.920;33,5;24,2
17.01.2021 23:25:27,770;2;88.920;33,6;24,2
17.01.2021 23:25:27,775;2;89.140;33,6;24,2
17.01.2021 23:30:00,405;2;89.140;33,6;24,2
17.01.2021 23:30:00,414;2;89.140;33,6;24,2
17.01.2021 23:30:00,420;2;89.020;33,6;24,2
17.01.2021 23:34:33,042;2;89.020;33,6;24,2
17.01.2021 23:34:33,051;2;89.020;33,7;24,2
17.01.2021 23:34:33,056;2;89.420;33,7;24,2
17.01.2021 23:39:05,683;2;89.420;33,7;24,2
17.01.2021 23:39:05,685;2;89.420;33,7;24,2
17.01.2021 23:39:05,689;2;90.180;33,7;24,2
17.01.2021 23:43:38,319;2;90.180;33,7;24,2
17.01.2021 23:43:38,328;2;90.180;33,7;24,2
17.01.2021 23:43:38,333;2;90.240;33,7;24,2
17.01.2021 23:48:11,008;2;90.240;33,7;24,2
17.01.2021 23:48:11,018;2;90.240;33,8;24,2
17.01.2021 23:48:11,023;2;90.460;33,8;24,2
17.01.2021 23:52:43,652;2;90.460;33,8;24,2
17.01.2021 23:52:43,654;2;90.460;33,8;24,2
17.01.2021 23:52:43,660;2;90.740;33,8;24,2
17.01.2021 23:57:16,284;2;90.740;33,8;24,2
17.01.2021 23:57:16,294;2;90.740;33,8;24,2
17.01.2021 23:57:16,299;2;91.160;33,8;24,2
18.01.2021 00:01:48,920;2;91.160;33,8;24,2
18.01.2021 00:01:48,922;2;91.160;33,8;24,2
18.01.2021 00:01:48,930;2;91.260;33,8;24,2
18.01.2021 00:06:21,543;2;91.260;33,8;24,2
18.01.2021 00:06:21,553;2;91.260;33,8;24,2
18.01.2021 00:06:21,560;2;91.560;33,8;24,2
18.01.2021 00:10:54,181;2;91.560;33,8;24,2
18.01.2021 00:10:54,194;2;91.560;33,9;24,2
18.01.2021 00:10:54,204;2;91.980;33,9;24,2
18.01.2021 00:15:26,821;2;91.980;33,9;24,2
18.01.2021 00:15:26,830;2;91.980;33,8;24,2
18.01.2021 00:15:26,835;2;92.820;33,8;24,2
18.01.2021 00:19:59,461;2;92.820;33,8;24,2
18.01.2021 00:19:59,470;2;92.820;33,8;24,2
18.01.2021 00:19:59,475;2;93.400;33,8;24,2
18.01.2021 00:24:32,098;2;93.400;33,8;24,2
18.01.2021 00:24:32,107;2;93.400;33,8;24,2
18.01.2021 00:24:32,112;2;93.880;33,8;24,2
18.01.2021 00:29:04,732;2;93.880;33,8;24,2
18.01.2021 00:29:04,735;2;93.880;33,8;24,2
18.01.2021 00:29:04,739;2;93.920;33,8;24,2
18.01.2021 00:33:37,367;2;93.920;33,8;24,1
18.01.2021 00:33:37,370;2;93.920;33,8;24,1
18.01.2021 00:33:37,374;2;94.300;33,8;24,1
18.01.2021 00:38:09,998;2;94.300;33,8;24,1
18.01.2021 00:38:10,001;2;94.300;33,9;24,1
18.01.2021 00:38:10,005;2;94.300;33,9;24,1
18.01.2021 00:42:42,630;2;94.300;33,9;24,1
18.01.2021 00:42:42,639;2;94.300;33,9;24,1
18.01.2021 00:42:42,644;2;94.840;33,9;24,1
18.01.2021 00:47:15,263;2;94.840;33,9;24,1
18.01.2021 00:47:15,266;2;94.840;33,9;24,1
18.01.2021 00:47:15,270;2;95.520;33,9;24,1
18.01.2021 00:51:47,878;2;95.520;33,9;24,1
18.01.2021 00:51:47,885;2;95.520;33,9;24,1
18.01.2021 00:51:47,891;2;94.920;33,9;24,1
18.01.2021 00:56:20,557;2;94.920;33,9;24,1
18.01.2021 00:56:20,560;2;94.920;33,9;24,1
18.01.2021 00:56:20,564;2;93.520;33,9;24,1
18.01.2021 01:00:53,184;2;93.520;33,9;24,1
18.01.2021 01:00:53,188;2;93.520;34;24,1
18.01.2021 01:00:53,193;2;91.820;34;24,1
18.01.2021 01:05:25,819;2;91.820;34;24,1
18.01.2021 01:05:25,828;2;91.820;34;24,1
18.01.2021 01:05:25,833;2;90.540;34;24,1
18.01.2021 01:09:58,452;2;90.540;34;24,1
18.01.2021 01:09:58,461;2;90.540;34;24,1
18.01.2021 01:09:58,466;2;89.340;34;24,1
18.01.2021 01:14:31,082;2;89.340;34;24,1
18.01.2021 01:14:31,091;2;89.340;34,1;24,1
18.01.2021 01:14:31,096;2;88.220;34,1;24,1
18.01.2021 01:19:03,713;2;88.220;34,1;24,1
18.01.2021 01:19:03,717;2;88.220;34,1;24,1
18.01.2021 01:19:03,722;2;87.320;34,1;24,1
18.01.2021 01:23:36,346;2;87.320;34,1;24,1
18.01.2021 01:23:36,355;2;87.320;34,1;24,1
18.01.2021 01:23:36,360;2;87.560;34,1;24,1
18.01.2021 01:28:08,980;2;87.560;34,1;24,1
18.01.2021 01:28:08,990;2;87.560;34,1;24,1
18.01.2021 01:28:08,995;2;87.540;34,1;24,1
18.01.2021 01:32:41,621;2;87.540;34,1;24,1
18.01.2021 01:32:41,624;2;87.540;34,1;24,1
18.01.2021 01:32:41,630;2;87.540;34,1;24,1
18.01.2021 01:37:14,260;2;87.540;34,1;24,1
18.01.2021 01:37:14,263;2;87.540;34,1;24,1
18.01.2021 01:37:14,269;2;88.020;34,1;24,1
18.01.2021 01:41:46,891;2;88.020;34,1;24,1
18.01.2021 01:41:46,895;2;88.020;34,1;24,1
18.01.2021 01:41:46,901;2;88.280;34,1;24,1
18.01.2021 01:46:19,522;2;88.280;34,1;24,1
18.01.2021 01:46:19,533;2;88.280;34,1;24,1
18.01.2021 01:46:19,538;2;88.740;34,1;24,1
18.01.2021 01:50:52,160;2;88.740;34,1;24,1
18.01.2021 01:50:52,164;2;88.740;34,1;24,1
18.01.2021 01:50:52,170;2;89.080;34,1;24,1
18.01.2021 01:55:24,790;2;89.080;34,1;24,1
18.01.2021 01:55:24,794;2;89.080;34,1;24,1
18.01.2021 01:55:24,799;2;89.580;34,1;24,1
18.01.2021 01:59:57,417;2;89.580;34,1;24,1
18.01.2021 01:59:57,426;2;89.580;34;24,1
18.01.2021 01:59:57,432;2;89.960;34;24,1
18.01.2021 02:09:02,722;2;89.960;34;24
18.01.2021 02:09:02,726;2;89.960;34,1;24
18.01.2021 02:09:02,733;2;91.780;34,1;24
18.01.2021 02:13:35,350;2;91.780;34,1;24
18.01.2021 02:13:35,354;2;91.780;34,1;24
18.01.2021 02:13:35,364;2;91.940;34,1;24
18.01.2021 02:18:07,978;2;91.940;34,1;24,1
18.01.2021 02:18:07,986;2;91.940;34,1;24,1
18.01.2021 02:18:07,992;2;92.140;34,1;24,1
18.01.2021 02:22:40,614;2;92.140;34,1;24,1
18.01.2021 02:22:40,620;2;92.140;34,1;24,1
18.01.2021 02:22:40,628;2;91.420;34,1;24,1
18.01.2021 02:27:13,255;2;91.420;34,1;24,1
18.01.2021 02:27:13,260;2;91.420;34,1;24,1
18.01.2021 02:27:13,267;2;89.720;34,1;24,1
18.01.2021 02:31:45,894;2;89.720;34,1;24,1
18.01.2021 02:31:45,899;2;89.720;34,2;24,1
18.01.2021 02:31:45,906;2;89.140;34,2;24,1
18.01.2021 02:36:18,521;2;89.140;34,2;24,1
18.01.2021 02:36:18,532;2;89.140;34,2;24,1
18.01.2021 02:36:18,539;2;89.060;34,2;24,1
18.01.2021 02:40:51,158;2;89.060;34,2;24,1
18.01.2021 02:40:51,161;2;89.060;34,1;24,1
18.01.2021 02:40:51,168;2;89.160;34,1;24,1
18.01.2021 02:45:23,783;2;89.160;34,1;24,1
18.01.2021 02:45:23,793;2;89.160;34,2;24,1
18.01.2021 02:45:23,800;2;89.000;34,2;24,1
18.01.2021 02:49:56,418;2;89.000;34,2;24,1
18.01.2021 02:49:56,421;2;89.000;34,1;24,1
18.01.2021 02:49:56,427;2;88.380;34,1;24,1
18.01.2021 02:54:29,039;2;88.380;34,1;24,1
18.01.2021 02:54:29,043;2;88.380;34,2;24,1
18.01.2021 02:54:29,050;2;87.860;34,2;24,1
18.01.2021 02:59:01,658;2;87.860;34,2;24,1
18.01.2021 02:59:01,669;2;87.860;34,1;24,1
18.01.2021 02:59:01,675;2;87.720;34,1;24,1
18.01.2021 03:07:49,523;2;87.720;34,1;24
18.01.2021 03:07:49,535;2;87.720;34,1;24
18.01.2021 03:07:49,546;2;88.320;34,1;24
18.01.2021 03:12:22,197;2;88.320;34,1;24
18.01.2021 03:12:22,212;2;88.320;34,2;24
18.01.2021 03:12:22,224;2;88.780;34,2;24
18.01.2021 03:16:54,816;2;88.780;34,2;24
18.01.2021 03:16:54,820;2;88.780;34,1;24
18.01.2021 03:16:54,830;2;89.800;34,1;24
18.01.2021 03:21:27,431;2;89.800;34,1;24
18.01.2021 03:21:27,444;2;89.800;34,1;24
18.01.2021 03:21:27,453;2;90.660;34,1;24
18.01.2021 03:26:00,051;2;90.660;34,1;24
18.01.2021 03:26:00,062;2;90.660;34,2;24
18.01.2021 03:26:00,071;2;91.100;34,2;24
18.01.2021 03:30:32,676;2;91.100;34,2;24
18.01.2021 03:30:32,690;2;91.100;34,2;24
18.01.2021 03:30:32,698;2;90.300;34,2;24
18.01.2021 03:35:05,299;2;90.300;34,2;24
18.01.2021 03:35:05,302;2;90.300;34,2;24
18.01.2021 03:35:05,310;2;89.760;34,2;24
18.01.2021 03:39:37,920;2;89.760;34,2;24
18.01.2021 03:39:37,931;2;89.760;34,3;24
18.01.2021 03:39:37,940;2;89.500;34,3;24
18.01.2021 03:44:10,545;2;89.500;34,3;24,1
18.01.2021 03:44:10,549;2;89.500;34,3;24,1
18.01.2021 03:44:10,555;2;89.940;34,3;24,1
18.01.2021 03:48:43,163;2;89.940;34,3;24,1
18.01.2021 03:48:43,174;2;89.940;34,2;24,1
18.01.2021 03:48:43,180;2;90.680;34,2;24,1
18.01.2021 03:53:15,782;2;90.680;34,2;24,1
18.01.2021 03:53:15,786;2;90.680;34,2;24,1
18.01.2021 03:53:15,793;2;91.240;34,2;24,1
18.01.2021 03:57:48,401;2;91.240;34,2;24,1
18.01.2021 03:57:48,404;2;91.240;34,2;24,1
18.01.2021 03:57:48,410;2;91.600;34,2;24,1
18.01.2021 04:02:21,020;2;91.600;34,2;24,1
18.01.2021 04:02:21,030;2;91.600;34,1;24,1
18.01.2021 04:02:21,036;2;91.440;34,1;24,1
18.01.2021 04:06:53,641;2;91.440;34,1;24
18.01.2021 04:06:53,651;2;91.440;34,2;24
18.01.2021 04:06:53,658;2;91.040;34,2;24
18.01.2021 04:11:26,259;2;91.040;34,2;24
18.01.2021 04:11:26,262;2;91.040;34,1;24
18.01.2021 04:11:26,270;2;90.880;34,1;24
18.01.2021 04:15:58,874;2;90.880;34,1;24
18.01.2021 04:15:58,878;2;90.880;34,1;24
18.01.2021 04:15:58,884;2;90.540;34,1;24
18.01.2021 04:20:31,545;2;90.540;34,1;24
18.01.2021 04:20:31,549;2;90.540;34,1;24
18.01.2021 04:20:31,555;2;90.980;34,1;24
18.01.2021 04:25:04,153;2;90.980;34,1;24
18.01.2021 04:25:04,163;2;90.980;34,1;24
18.01.2021 04:25:04,169;2;91.100;34,1;24
18.01.2021 04:29:36,767;2;91.100;34,1;24
18.01.2021 04:29:36,770;2;91.100;34,2;24
18.01.2021 04:29:36,777;2;91.320;34,2;24
18.01.2021 04:34:09,388;2;91.320;34,2;24
18.01.2021 04:34:09,392;2;91.320;34,2;24
18.01.2021 04:34:09,398;2;92.100;34,2;24
18.01.2021 04:38:41,999;2;92.100;34,2;24
18.01.2021 04:38:42,008;2;92.100;34,1;24
18.01.2021 04:38:42,017;2;92.400;34,1;24
18.01.2021 04:43:14,613;2;92.400;34,1;24
18.01.2021 04:43:14,617;2;92.400;34,3;24
18.01.2021 04:43:14,623;2;91.960;34,3;24
18.01.2021 04:47:47,226;2;91.960;34,3;24
18.01.2021 04:47:47,234;2;91.960;34,3;24
18.01.2021 04:47:47,240;2;91.700;34,3;24
18.01.2021 04:52:19,842;2;91.700;34,3;24
18.01.2021 04:52:19,846;2;91.700;34,3;24
18.01.2021 04:52:19,852;2;90.580;34,3;24
18.01.2021 04:56:52,452;2;90.580;34,3;24
18.01.2021 04:56:52,460;2;90.580;34,3;24
18.01.2021 04:56:52,467;2;89.540;34,3;24
18.01.2021 05:01:25,063;2;89.540;34,3;24
18.01.2021 05:01:25,071;2;89.540;34,4;24
18.01.2021 05:01:25,077;2;89.260;34,4;24
18.01.2021 05:05:57,673;2;89.260;34,4;24
18.01.2021 05:05:57,688;2;89.260;34,3;24
18.01.2021 05:05:57,700;2;88.840;34,3;24
18.01.2021 05:10:30,282;2;88.840;34,3;24
18.01.2021 05:10:30,284;2;88.840;34,4;24
18.01.2021 05:10:30,291;2;88.920;34,4;24
18.01.2021 05:15:02,894;2;88.920;34,4;24
18.01.2021 05:15:02,905;2;88.920;34,4;24
18.01.2021 05:15:02,911;2;88.900;34,4;24
18.01.2021 05:19:35,508;2;88.900;34,4;24
18.01.2021 05:19:35,520;2;88.900;34,4;24
18.01.2021 05:19:35,528;2;89.000;34,4;24
18.01.2021 05:24:08,125;2;89.000;34,4;24
18.01.2021 05:24:08,135;2;89.000;34,4;24
18.01.2021 05:24:08,141;2;89.140;34,4;24
18.01.2021 05:28:40,789;2;89.140;34,4;24
18.01.2021 05:28:40,793;2;89.140;34,4;24
18.01.2021 05:28:40,799;2;89.940;34,4;24
18.01.2021 05:33:13,397;2;89.940;34,4;24
18.01.2021 05:33:13,399;2;89.940;34,4;24
18.01.2021 05:33:13,404;2;90.480;34,4;24
18.01.2021 05:37:46,002;2;90.480;34,4;24
18.01.2021 05:37:46,006;2;90.480;34,4;24
18.01.2021 05:37:46,013;2;90.860;34,4;24
18.01.2021 05:42:18,603;2;90.860;34,4;24
18.01.2021 05:42:18,614;2;90.860;34,5;24
18.01.2021 05:42:18,621;2;91.020;34,5;24
18.01.2021 05:46:51,208;2;91.020;34,5;24
18.01.2021 05:46:51,216;2;91.020;34,5;24
18.01.2021 05:46:51,223;2;91.360;34,5;24
18.01.2021 05:51:23,814;2;91.360;34,5;24
18.01.2021 05:51:23,818;2;91.360;34,5;24
18.01.2021 05:51:23,825;2;90.840;34,5;24
18.01.2021 05:55:56,417;2;90.840;34,5;24
18.01.2021 05:55:56,427;2;90.840;34,4;24
18.01.2021 05:55:56,435;2;90.080;34,4;24
18.01.2021 06:00:29,029;2;90.080;34,4;24
18.01.2021 06:00:29,041;2;90.080;34,4;24
18.01.2021 06:00:29,050;2;90.120;34,4;24
18.01.2021 06:05:01,650;2;90.120;34,4;24
18.01.2021 06:05:01,653;2;90.120;34,3;24
18.01.2021 06:05:01,661;2;90.520;34,3;24
18.01.2021 06:09:34,249;2;90.520;34,3;24
18.01.2021 06:09:34,254;2;90.520;34,3;24
18.01.2021 06:09:34,261;2;90.720;34,3;24
18.01.2021 06:14:06,863;2;90.720;34,3;24
18.01.2021 06:14:06,873;2;90.720;34,3;24
18.01.2021 06:14:06,881;2;89.880;34,3;24
18.01.2021 06:18:39,485;2;89.880;34,3;24
18.01.2021 06:18:39,489;2;89.880;34,3;24
18.01.2021 06:18:39,495;2;88.840;34,3;24
18.01.2021 06:23:12,098;2;88.840;34,3;24
18.01.2021 06:23:12,106;2;88.840;34,4;24
18.01.2021 06:23:12,112;2;88.340;34,4;24
18.01.2021 06:27:44,706;2;88.340;34,4;24
18.01.2021 06:27:44,716;2;88.340;34,5;24
18.01.2021 06:27:44,722;2;87.980;34,5;24
18.01.2021 06:32:34,609;2;87.980;34,5;24
18.01.2021 06:32:34,611;2;87.980;34,6;24
18.01.2021 06:32:34,616;2;88.540;34,6;24
18.01.2021 06:37:07,260;2;88.540;34,6;24
18.01.2021 06:37:07,271;2;88.540;34,6;24
18.01.2021 06:37:07,278;2;88.800;34,6;24
18.01.2021 06:41:39,861;2;88.800;34,6;24
18.01.2021 06:41:39,865;2;88.800;34,6;24
18.01.2021 06:41:39,872;2;89.100;34,6;24
18.01.2021 06:46:12,469;2;89.100;34,6;24
18.01.2021 06:46:12,473;2;89.100;34,6;24
18.01.2021 06:46:12,479;2;89.160;34,6;24
18.01.2021 06:50:45,068;2;89.160;34,6;24
18.01.2021 06:50:45,079;2;89.160;34,6;24
18.01.2021 06:50:45,084;2;88.020;34,6;24
18.01.2021 06:55:17,672;2;88.020;34,6;24
18.01.2021 06:55:17,682;2;88.020;34,6;24
18.01.2021 06:55:17,688;2;86.400;34,6;24
18.01.2021 06:59:50,280;2;86.400;34,6;24
18.01.2021 06:59:50,284;2;86.400;34,8;24
18.01.2021 06:59:50,290;2;84.020;34,8;24
18.01.2021 07:04:22,879;2;84.020;34,8;24
18.01.2021 07:04:22,889;2;84.020;35,1;24
18.01.2021 07:04:22,894;2;89.160;35,1;24
18.01.2021 07:08:55,399;2;89.160;35,1;23,8
18.01.2021 07:08:55,402;2;89.160;33,8;23,8
18.01.2021 07:08:55,409;2;104.800;33,8;23,8
18.01.2021 07:13:27,833;2;104.800;33,8;22,2
18.01.2021 07:13:27,844;2;104.800;35;22,2
18.01.2021 07:13:27,850;2;124.820;35;22,2
18.01.2021 07:18:00,234;2;124.820;35;21,1
18.01.2021 07:18:00,247;2;124.820;36;21,1
18.01.2021 07:18:00,253;2;143.380;36;21,1
18.01.2021 07:22:32,562;2;143.380;36;20,9
18.01.2021 07:22:32,573;2;143.380;36,4;20,9
18.01.2021 07:22:32,579;2;159.300;36,4;20,9
18.01.2021 07:27:04,884;2;159.300;36,4;20,5
18.01.2021 07:27:04,888;2;159.300;36,7;20,5
18.01.2021 07:27:04,894;2;169.620;36,7;20,5
18.01.2021 07:31:37,242;2;169.620;36,7;21,1
18.01.2021 07:31:37,252;2;169.620;36,4;21,1
18.01.2021 07:31:37,257;2;174.560;36,4;21,1
18.01.2021 07:36:09,690;2;174.560;36,4;21,7
18.01.2021 07:36:09,692;2;174.560;36,5;21,7
18.01.2021 07:36:09,696;2;175.380;36,5;21,7
18.01.2021 07:40:42,130;2;175.380;36,5;22
18.01.2021 07:40:42,140;2;175.380;36,4;22
18.01.2021 07:40:42,146;2;173.640;36,4;22
18.01.2021 07:45:14,646;2;173.640;36,4;22,3
18.01.2021 07:45:14,655;2;173.640;36,3;22,3
18.01.2021 07:45:14,662;2;172.060;36,3;22,3
18.01.2021 07:49:47,109;2;172.060;36,3;22,5
18.01.2021 07:49:47,119;2;172.060;36,6;22,5
18.01.2021 07:49:47,126;2;169.480;36,6;22,5
18.01.2021 07:54:19,545;2;169.480;36,6;22,6
18.01.2021 07:54:19,549;2;169.480;36,4;22,6
18.01.2021 07:54:19,554;2;166.900;36,4;22,6
18.01.2021 07:58:52,000;2;166.900;36,4;22,7
18.01.2021 07:58:52,009;2;166.900;36,3;22,7
18.01.2021 07:58:52,016;2;166.600;36,3;22,7
18.01.2021 08:03:24,517;2;166.600;36,3;22,8
18.01.2021 08:03:24,527;2;166.600;36,1;22,8
18.01.2021 08:03:24,533;2;168.000;36,1;22,8
18.01.2021 08:07:57,023;2;168.000;36,1;22,9
18.01.2021 08:07:57,033;2;168.000;35,9;22,9
18.01.2021 08:07:57,039;2;170.680;35,9;22,9
18.01.2021 08:12:29,490;2;170.680;35,9;22,9
18.01.2021 08:12:29,516;2;170.680;35;22,9
18.01.2021 08:12:29,521;2;172.340;35;22,9
18.01.2021 08:17:02,001;2;172.340;35;23
18.01.2021 08:17:02,013;2;172.340;35,6;23
18.01.2021 08:17:02,020;2;172.100;35,6;23
18.01.2021 08:26:06,834;2;172.100;35,6;21,6
18.01.2021 08:26:06,846;2;172.100;35,1;21,6
18.01.2021 08:26:06,853;2;188.220;35,1;21,6
18.01.2021 08:30:39,298;2;188.220;35,1;21,8
18.01.2021 08:30:39,302;2;188.220;35,5;21,8
18.01.2021 08:30:39,309;2;193.100;35,5;21,8
18.01.2021 08:35:11,758;2;193.100;35,5;22,3
18.01.2021 08:35:11,769;2;193.100;35,2;22,3
18.01.2021 08:35:11,776;2;194.100;35,2;22,3
18.01.2021 08:39:44,237;2;194.100;35,2;22,5
18.01.2021 08:39:44,242;2;194.100;35,3;22,5
18.01.2021 08:39:44,253;2;195.260;35,3;22,5
