;Datenpunkt;Luftgütesensor 1.TEMPERATURE;Luftgütesensor 2.TEMPERATURE;Luftgütesensor 3.TEMPERATURE;Wetterstation.HUMIDITY;Wetterstation.TEMPERATURE;absolute_Luftfeuchte_aussen.VALUE
;Einheit;°C;°C;°C;%;°C;g/kg
Zeistempel;Status;Wert;Wert;Wert;Wert;Wert;Wert
04.10.2020 20:58:39.554;2;38.1;32.8;72.7;89;9.9;8.264
04.10.2020 21:00:01.000;2;38.1;32.8;72.7;89;9.9;8.305
04.10.2020 21:01:00.780;2;38.1;32.8;72.7;89;9.9;8.305
04.10.2020 21:01:00.788;2;38.1;32.8;72.7;89;9.9;8.305
04.10.2020 21:02:01.693;2;37.8;32.8;72.7;89;9.9;8.305
04.10.2020 21:02:38.463;2;37.8;32.8;71.5;89;9.9;8.305
04.10.2020 21:02:41.555;2;37.8;32.7;71.5;89;9.9;8.305
04.10.2020 21:03:07.532;2;37.8;32.7;71.5;89;9.9;8.305
04.10.2020 21:03:07.544;2;37.8;32.7;71.5;89;9.9;8.305
04.10.2020 21:06:03.788;2;37.8;32.7;71.5;89;9.9;8.305
04.10.2020 21:06:03.791;2;37.8;32.7;71.5;89;9.9;8.305
04.10.2020 21:06:32.361;2;37.6;32.7;71.5;89;9.9;8.305
04.10.2020 21:06:39.172;2;37.6;32.7;71;89;9.9;8.305
04.10.2020 21:07:07.451;2;37.6;32.5;71;89;9.9;8.305
04.10.2020 21:08:45.790;2;37.6;32.5;71;89;9.8;8.305
04.10.2020 21:08:45.792;2;37.6;32.5;71;89;9.8;8.305
04.10.2020 21:10:00.000;2;37.6;32.5;71;89;9.8;8.253
04.10.2020 21:10:39.899;2;37.6;32.5;70.7;89;9.8;8.253
04.10.2020 21:11:03.020;2;37.5;32.5;70.7;89;9.8;8.253
04.10.2020 21:11:13.289;2;37.5;32.5;70.7;89;9.8;8.253
04.10.2020 21:11:13.290;2;37.5;32.5;70.7;89;9.8;8.253
04.10.2020 21:11:33.359;2;37.5;32.3;70.7;89;9.8;8.253
04.10.2020 21:13:26.289;2;37.5;32.3;70.7;89;9.8;8.253
04.10.2020 21:13:26.298;2;37.5;32.3;70.7;89;9.8;8.253
04.10.2020 21:14:40.650;2;37.5;32.3;70.8;89;9.8;8.253
04.10.2020 21:15:33.678;2;37.6;32.3;70.8;89;9.8;8.253
04.10.2020 21:15:59.250;2;37.6;32.1;70.8;89;9.8;8.253
04.10.2020 21:16:29.042;2;37.6;32.1;70.8;89;9.8;8.253
04.10.2020 21:16:29.045;2;37.6;32.1;70.8;89;9.8;8.253
04.10.2020 21:18:41.384;2;37.6;32.1;69.9;89;9.8;8.253
04.10.2020 21:19:17.292;2;37.6;32.1;69.9;89;9.8;8.253
04.10.2020 21:19:17.301;2;37.6;32.1;69.9;89;9.8;8.253
04.10.2020 21:20:00.000;2;37.6;32.1;69.9;89;9.8;8.253
04.10.2020 21:20:04.326;2;37.4;32.1;69.9;89;9.8;8.253
04.10.2020 21:20:25.135;2;37.4;32;69.9;89;9.8;8.253
04.10.2020 21:21:51.045;2;37.4;32;69.9;89;9.8;8.253
04.10.2020 21:21:51.053;2;37.4;32;69.9;89;9.8;8.253
04.10.2020 21:22:42.161;2;37.4;32;70;89;9.8;8.253
04.10.2020 21:24:10.298;2;37.4;32;70;89;9.8;8.253
04.10.2020 21:24:10.300;2;37.4;32;70;89;9.8;8.253
04.10.2020 21:24:34.975;2;37.7;32;70;89;9.8;8.253
04.10.2020 21:24:51.019;2;37.7;31.9;70;89;9.8;8.253
04.10.2020 21:26:15.298;2;37.7;31.9;70;89;9.8;8.253
04.10.2020 21:26:15.300;2;37.7;31.9;70;89;9.8;8.253
04.10.2020 21:26:42.875;2;37.7;31.9;70;89;9.8;8.253
04.10.2020 21:29:05.617;2;38.5;31.9;70;89;9.8;8.253
04.10.2020 21:29:09.802;2;38.5;31.9;70;89;9.8;8.253
04.10.2020 21:29:09.804;2;38.5;31.9;70;89;9.8;8.253
04.10.2020 21:29:16.898;2;38.5;31.8;70;89;9.8;8.253
04.10.2020 21:30:01.000;2;38.5;31.8;70;89;9.8;8.253
04.10.2020 21:30:43.623;2;38.5;31.8;71.2;89;9.8;8.253
04.10.2020 21:31:49.815;2;38.5;31.8;71.2;89;9.8;8.253
04.10.2020 21:31:49.834;2;38.5;31.8;71.2;89;9.8;8.253
04.10.2020 21:33:36.262;2;38.5;31.8;71.2;89;9.8;8.253
04.10.2020 21:33:42.779;2;38.5;31.8;71.2;89;9.8;8.253
04.10.2020 21:34:15.557;2;38.5;31.8;71.2;89;9.8;8.253
04.10.2020 21:34:15.560;2;38.5;31.8;71.2;89;9.8;8.253
04.10.2020 21:34:44.321;2;38.5;31.8;71.6;89;9.8;8.253
04.10.2020 21:36:26.806;2;38.5;31.8;71.6;89;9.9;8.253
04.10.2020 21:36:26.816;2;38.5;31.8;71.6;89;9.9;8.253
04.10.2020 21:38:06.905;2;38.9;31.8;71.6;89;9.9;8.253
04.10.2020 21:38:08.706;2;38.9;31.7;71.6;89;9.9;8.253
04.10.2020 21:38:44.999;2;38.9;31.7;72.7;89;9.9;8.253
04.10.2020 21:39:27.560;2;38.9;31.7;72.7;89;9.9;8.253
04.10.2020 21:39:27.561;2;38.9;31.7;72.7;89;9.9;8.253
04.10.2020 21:40:00.000;2;38.9;31.7;72.7;89;9.9;8.305
04.10.2020 21:42:14.058;2;38.9;31.7;72.7;89;9.9;8.305
04.10.2020 21:42:14.063;2;38.9;31.7;72.7;89;9.9;8.305
04.10.2020 21:42:34.528;2;38.9;31.7;72.7;89;9.9;8.305
04.10.2020 21:42:37.541;2;39.7;31.7;72.7;89;9.9;8.305
04.10.2020 21:42:45.717;2;39.7;31.7;73.8;89;9.9;8.305
04.10.2020 21:44:46.061;2;39.7;31.7;73.8;89;9.9;8.305
04.10.2020 21:44:46.068;2;39.7;31.7;73.8;89;9.9;8.305
04.10.2020 21:46:46.445;2;39.7;31.7;74.8;89;9.9;8.305
04.10.2020 21:47:00.401;2;39.7;31.7;74.8;89;9.9;8.305
04.10.2020 21:47:03.563;2;39.7;31.7;74.8;89;9.9;8.305
04.10.2020 21:47:03.573;2;39.7;31.7;74.8;89;9.9;8.305
04.10.2020 21:47:08.171;2;40.3;31.7;74.8;89;9.9;8.305
04.10.2020 21:49:06.816;2;40.3;31.7;74.8;89;9.9;8.305
04.10.2020 21:49:06.825;2;40.3;31.7;74.8;89;9.9;8.305
04.10.2020 21:50:00.000;2;40.3;31.7;74.8;89;9.9;8.305
04.10.2020 21:50:47.156;2;40.3;31.7;74.7;89;9.9;8.305
04.10.2020 21:51:26.261;2;40.3;31.7;74.7;89;9.9;8.305
04.10.2020 21:51:38.797;2;40.5;31.7;74.7;89;9.9;8.305
04.10.2020 21:51:59.568;2;40.5;31.7;74.7;89;9.8;8.305
04.10.2020 21:51:59.571;2;40.5;31.7;74.7;89;9.8;8.305
04.10.2020 21:54:37.818;2;40.5;31.7;74.7;89;9.8;8.305
04.10.2020 21:54:37.826;2;40.5;31.7;74.7;89;9.8;8.305
04.10.2020 21:54:47.852;2;40.5;31.7;75;89;9.8;8.305
04.10.2020 21:55:52.120;2;40.5;31.8;75;89;9.8;8.305
04.10.2020 21:56:09.418;2;41;31.8;75;89;9.8;8.305
04.10.2020 21:57:01.571;2;41;31.8;75;89;9.9;8.305
04.10.2020 21:57:01.574;2;41;31.8;75;89;9.9;8.305
04.10.2020 21:58:48.511;2;41;31.8;75.7;89;9.9;8.305
04.10.2020 21:59:11.073;2;41;31.8;75.7;89;9.8;8.305
04.10.2020 21:59:11.076;2;41;31.8;75.7;89;9.8;8.305
04.10.2020 22:00:01.000;2;41;31.8;75.7;89;9.8;8.253
04.10.2020 22:00:17.973;2;41;31.8;75.7;89;9.8;8.253
04.10.2020 22:00:40.034;2;41.6;31.8;75.7;89;9.8;8.253
04.10.2020 22:02:10.088;2;41.6;31.8;75.7;89;9.9;8.253
04.10.2020 22:02:10.103;2;41.6;31.8;75.7;89;9.9;8.253
04.10.2020 22:02:49.167;2;41.6;31.8;75.5;89;9.9;8.253
04.10.2020 22:04:43.825;2;41.6;31.8;75.5;89;9.9;8.253
04.10.2020 22:04:54.577;2;41.6;31.8;75.5;89;9.9;8.253
04.10.2020 22:04:54.579;2;41.6;31.8;75.5;89;9.9;8.253
04.10.2020 22:05:10.649;2;41.9;31.8;75.5;89;9.9;8.253
04.10.2020 22:06:49.853;2;41.9;31.8;76.7;89;9.9;8.253
04.10.2020 22:07:24.830;2;41.9;31.8;76.7;89;9.8;8.253
04.10.2020 22:07:24.833;2;41.9;31.8;76.7;89;9.8;8.253
04.10.2020 22:09:09.668;2;41.9;31.9;76.7;89;9.8;8.253
04.10.2020 22:09:40.581;2;41.9;31.9;76.7;89;9.8;8.253
04.10.2020 22:09:40.584;2;41.9;31.9;76.7;89;9.8;8.253
04.10.2020 22:09:41.254;2;42.4;31.9;76.7;89;9.8;8.253
04.10.2020 22:10:00.000;2;42.4;31.9;76.7;89;9.8;8.253
04.10.2020 22:10:50.518;2;42.4;31.9;77.4;89;9.8;8.253
04.10.2020 22:11:41.832;2;42.4;31.9;77.4;89;9.8;8.253
04.10.2020 22:11:41.834;2;42.4;31.9;77.4;89;9.8;8.253
04.10.2020 22:13:35.508;2;42.4;31.9;77.4;89;9.8;8.253
04.10.2020 22:14:11.864;2;42.7;31.9;77.4;89;9.8;8.253
04.10.2020 22:14:32.833;2;42.7;31.9;77.4;89;9.9;8.253
04.10.2020 22:14:32.842;2;42.7;31.9;77.4;89;9.9;8.253
04.10.2020 22:14:51.232;2;42.7;31.9;77.5;89;9.9;8.253
04.10.2020 22:17:09.335;2;42.7;31.9;77.5;89;9.8;8.253
04.10.2020 22:17:09.343;2;42.7;31.9;77.5;89;9.8;8.253
04.10.2020 22:18:01.363;2;42.7;32;77.5;89;9.8;8.253
04.10.2020 22:18:42.484;2;43.4;32;77.5;89;9.8;8.253
04.10.2020 22:18:51.914;2;43.4;32;77.7;89;9.8;8.253
04.10.2020 22:19:31.337;2;43.4;32;77.7;89;9.9;8.253
04.10.2020 22:19:31.345;2;43.4;32;77.7;89;9.9;8.253
04.10.2020 22:20:00.000;2;43.4;32;77.7;89;9.9;8.305
04.10.2020 22:21:38.839;2;43.4;32;77.7;89;9.9;8.305
04.10.2020 22:21:38.849;2;43.4;32;77.7;89;9.9;8.305
04.10.2020 22:22:27.196;2;43.4;32.1;77.7;89;9.9;8.305
04.10.2020 22:22:52.592;2;43.4;32.1;78.7;89;9.9;8.305
04.10.2020 22:23:13.086;2;43.5;32.1;78.7;89;9.9;8.305
04.10.2020 22:24:36.093;2;43.5;32.1;78.7;89;9.8;8.305
04.10.2020 22:24:36.095;2;43.5;32.1;78.7;89;9.8;8.305
04.10.2020 22:26:53.025;2;43.5;32.2;78.7;89;9.8;8.305
04.10.2020 22:26:53.264;2;43.5;32.2;79.3;89;9.8;8.305
04.10.2020 22:27:18.845;2;43.5;32.2;79.3;89;9.9;8.305
04.10.2020 22:27:18.847;2;43.5;32.2;79.3;88;9.9;8.305
04.10.2020 22:27:43.693;2;44;32.2;79.3;88;9.9;8.305
04.10.2020 22:29:47.097;2;44;32.2;79.3;88;9.9;8.305
04.10.2020 22:29:47.099;2;44;32.2;79.3;88;9.9;8.305
04.10.2020 22:30:01.000;2;44;32.2;79.3;88;9.9;8.212
04.10.2020 22:30:53.980;2;44;32.2;78.9;88;9.9;8.212
04.10.2020 22:31:18.855;2;44;32.3;78.9;88;9.9;8.212
04.10.2020 22:32:01.097;2;44;32.3;78.9;88;9.9;8.212
04.10.2020 22:32:01.106;2;44;32.3;78.9;88;9.9;8.212
04.10.2020 22:32:14.292;2;44.4;32.3;78.9;88;9.9;8.212
04.10.2020 22:34:54.692;2;44.4;32.3;79.4;88;9.9;8.212
04.10.2020 22:35:04.598;2;44.4;32.3;79.4;88;9.9;8.212
04.10.2020 22:35:04.609;2;44.4;32.3;79.4;88;9.9;8.212
04.10.2020 22:35:44.677;2;44.4;32.4;79.4;88;9.9;8.212
04.10.2020 22:36:44.886;2;42;32.4;79.4;88;9.9;8.212
04.10.2020 22:37:53.604;2;42;32.4;79.4;88;9.9;8.212
04.10.2020 22:37:53.615;2;42;32.4;79.4;88;9.9;8.212
04.10.2020 22:38:55.387;2;42;32.4;76.8;88;9.9;8.212
04.10.2020 22:40:00.000;2;42;32.4;76.8;88;9.9;8.212
04.10.2020 22:40:10.511;2;42;31.4;76.8;88;9.9;8.212
04.10.2020 22:40:28.353;2;42;31.4;76.8;88;9.8;8.212
04.10.2020 22:40:28.363;2;42;31.4;76.8;88;9.8;8.212
04.10.2020 22:41:15.484;2;39;31.4;76.8;88;9.8;8.212
04.10.2020 22:42:48.608;2;39;31.4;76.8;88;9.8;8.212
04.10.2020 22:42:48.609;2;39;31.4;76.8;88;9.8;8.212
04.10.2020 22:42:56.060;2;39;31.4;75.3;88;9.8;8.212
04.10.2020 22:44:36.350;2;39;30.8;75.3;88;9.8;8.212
04.10.2020 22:44:54.358;2;39;30.8;75.3;88;9.8;8.212
04.10.2020 22:44:54.360;2;39;30.8;75.3;88;9.8;8.212
04.10.2020 22:45:46.087;2;41.5;30.8;75.3;88;9.8;8.212
04.10.2020 22:46:56.789;2;41.5;30.8;77.6;88;9.8;8.212
04.10.2020 22:47:49.859;2;41.5;30.8;77.6;88;9.8;8.212
04.10.2020 22:47:49.861;2;41.5;30.8;77.6;88;9.8;8.212
04.10.2020 22:49:02.184;2;41.5;31.1;77.6;88;9.8;8.212
04.10.2020 22:50:00.000;2;41.5;31.1;77.6;88;9.8;8.16
04.10.2020 22:50:16.689;2;42.5;31.1;77.6;88;9.8;8.16
04.10.2020 22:50:30.864;2;42.5;31.1;77.6;88;9.8;8.16
04.10.2020 22:50:30.876;2;42.5;31.1;77.6;88;9.8;8.16
04.10.2020 22:50:57.543;2;42.5;31.1;77.7;88;9.8;8.16
04.10.2020 22:52:57.364;2;42.5;31.1;77.7;88;9.8;8.16
04.10.2020 22:52:57.367;2;42.5;31.1;77.7;88;9.8;8.16
04.10.2020 22:53:28.026;2;42.5;31.4;77.7;88;9.8;8.16
04.10.2020 22:54:46.910;2;43.8;31.4;77.7;88;9.8;8.16
04.10.2020 22:54:58.283;2;43.8;31.4;79.4;88;9.8;8.16
04.10.2020 22:55:09.365;2;43.8;31.4;79.4;88;9.8;8.16
04.10.2020 22:55:09.368;2;43.8;31.4;79.4;88;9.8;8.16
04.10.2020 22:57:53.861;2;43.8;31.8;79.4;88;9.8;8.16
04.10.2020 22:58:11.116;2;43.8;31.8;79.4;88;9.8;8.16
04.10.2020 22:58:11.129;2;43.8;31.8;79.4;88;9.8;8.16
04.10.2020 22:58:58.952;2;43.8;31.8;80.2;88;9.8;8.16
04.10.2020 22:59:17.506;2;44.6;31.8;80.2;88;9.8;8.16
04.10.2020 23:00:01.000;2;44.6;31.8;80.2;88;9.8;8.16
04.10.2020 23:00:58.369;2;44.6;31.8;80.2;88;9.8;8.16
04.10.2020 23:00:58.380;2;44.6;31.8;80.2;88;9.8;8.16
04.10.2020 23:02:19.699;2;44.6;32;80.2;88;9.8;8.16
04.10.2020 23:02:59.646;2;44.6;32;80.8;88;9.8;8.16
04.10.2020 23:03:31.121;2;44.6;32;80.8;88;9.8;8.16
04.10.2020 23:03:31.136;2;44.6;32;80.8;87;9.8;8.16
04.10.2020 23:03:48.107;2;45.2;32;80.8;87;9.8;8.16
04.10.2020 23:05:49.623;2;45.2;32;80.8;87;9.9;8.16
04.10.2020 23:05:49.633;2;45.2;32;80.8;87;9.9;8.16
04.10.2020 23:06:45.526;2;45.2;32.1;80.8;87;9.9;8.16
04.10.2020 23:07:00.370;2;45.2;32.1;81.6;87;9.9;8.16
04.10.2020 23:07:53.626;2;45.2;32.1;81.6;87;9.9;8.16
04.10.2020 23:07:53.628;2;45.2;32.1;81.6;87;9.9;8.16
04.10.2020 23:08:18.695;2;45.3;32.1;81.6;87;9.9;8.16
04.10.2020 23:10:00.000;2;45.3;32.1;81.6;87;9.9;8.119
04.10.2020 23:10:47.128;2;45.3;32.1;81.6;87;9.9;8.119
04.10.2020 23:10:47.135;2;45.3;32.1;81.6;87;9.9;8.119
04.10.2020 23:11:01.094;2;45.3;32.1;82.1;87;9.9;8.119
04.10.2020 23:11:11.347;2;45.3;32.4;82.1;87;9.9;8.119
04.10.2020 23:12:49.291;2;45.2;32.4;82.1;87;9.9;8.119
04.10.2020 23:13:26.378;2;45.2;32.4;82.1;87;9.9;8.119
04.10.2020 23:13:26.390;2;45.2;32.4;82.1;87;9.9;8.119
04.10.2020 23:15:01.854;2;45.2;32.4;81.6;87;9.9;8.119
04.10.2020 23:15:37.167;2;45.2;32.5;81.6;87;9.9;8.119
04.10.2020 23:15:51.130;2;45.2;32.5;81.6;87;9.9;8.119
04.10.2020 23:15:51.139;2;45.2;32.5;81.6;87;9.9;8.119
04.10.2020 23:17:19.873;2;45.9;32.5;81.6;87;9.9;8.119
04.10.2020 23:18:01.383;2;45.9;32.5;81.6;87;9.9;8.119
04.10.2020 23:18:01.385;2;45.9;32.5;81.6;87;9.9;8.119
04.10.2020 23:19:02.539;2;45.9;32.5;82.3;87;9.9;8.119
04.10.2020 23:20:00.000;2;45.9;32.5;82.3;87;9.9;8.119
04.10.2020 23:20:02.981;2;45.9;32.7;82.3;87;9.9;8.119
04.10.2020 23:21:01.385;2;45.9;32.7;82.3;87;9.9;8.119
04.10.2020 23:21:01.392;2;45.9;32.7;82.3;87;9.9;8.119
04.10.2020 23:21:50.468;2;46.3;32.7;82.3;87;9.9;8.119
04.10.2020 23:23:03.239;2;46.3;32.7;81.8;87;9.9;8.119
04.10.2020 23:23:46.890;2;46.3;32.7;81.8;87;9.9;8.119
04.10.2020 23:23:46.891;2;46.3;32.7;81.8;87;9.9;8.119
04.10.2020 23:24:28.819;2;46.3;32.8;81.8;87;9.9;8.119
04.10.2020 23:26:17.893;2;46.3;32.8;81.8;87;9.8;8.119
04.10.2020 23:26:17.894;2;46.3;32.8;81.8;87;9.8;8.119
04.10.2020 23:26:21.074;2;46.2;32.8;81.8;87;9.8;8.119
04.10.2020 23:27:03.963;2;46.2;32.8;81.5;87;9.8;8.119
04.10.2020 23:28:34.397;2;46.2;32.8;81.5;87;9.9;8.119
04.10.2020 23:28:34.400;2;46.2;32.8;81.5;87;9.9;8.119
04.10.2020 23:28:54.851;2;46.2;32.8;81.5;87;9.9;8.119
04.10.2020 23:30:01.000;2;46.2;32.8;81.5;87;9.9;8.119
04.10.2020 23:30:36.646;2;46.2;32.8;81.5;87;9.9;8.119
04.10.2020 23:30:36.649;2;46.2;32.8;81.5;87;9.9;8.119
04.10.2020 23:30:51.628;2;46.2;32.8;81.5;87;9.9;8.119
04.10.2020 23:31:04.654;2;46.2;32.8;82;87;9.9;8.119
04.10.2020 23:33:20.667;2;46.2;33;82;87;9.9;8.119
04.10.2020 23:33:28.146;2;46.2;33;82;87;9.9;8.119
04.10.2020 23:33:28.155;2;46.2;33;82;87;9.9;8.119
04.10.2020 23:35:05.359;2;46.2;33;83.2;87;9.9;8.119
04.10.2020 23:35:22.203;2;46.6;33;83.2;87;9.9;8.119
04.10.2020 23:35:45.900;2;46.6;33;83.2;87;10;8.119
04.10.2020 23:35:45.903;2;46.6;33;83.2;86;10;8.119
04.10.2020 23:37:46.488;2;46.6;33.1;83.2;86;10;8.119
04.10.2020 23:37:49.150;2;46.6;33.1;83.2;86;10.1;8.119
04.10.2020 23:37:49.157;2;46.6;33.1;83.2;86;10.1;8.119
04.10.2020 23:39:06.067;2;46.6;33.1;83;86;10.1;8.119
04.10.2020 23:39:52.784;2;47;33.1;83;86;10.1;8.119
04.10.2020 23:40:00.000;2;47;33.1;83;86;10.1;8.128
04.10.2020 23:40:42.154;2;47;33.1;83;86;10.1;8.128
04.10.2020 23:40:42.157;2;47;33.1;83;86;10.1;8.128
04.10.2020 23:42:12.303;2;47;33.2;83;86;10.1;8.128
04.10.2020 23:43:06.758;2;47;33.2;83.6;86;10.1;8.128
04.10.2020 23:43:20.656;2;47;33.2;83.6;86;10;8.128
04.10.2020 23:43:20.657;2;47;33.2;83.6;86;10;8.128
04.10.2020 23:44:23.374;2;46.9;33.2;83.6;86;10;8.128
04.10.2020 23:45:44.655;2;46.9;33.2;83.6;86;10;8.128
04.10.2020 23:45:44.664;2;46.9;33.2;83.6;86;10;8.128
04.10.2020 23:46:38.127;2;46.9;33.3;83.6;86;10;8.128
04.10.2020 23:47:07.438;2;46.9;33.3;83.7;86;10;8.128
04.10.2020 23:47:54.160;2;46.9;33.3;83.7;86;10.1;8.128
04.10.2020 23:47:54.163;2;46.9;33.3;83.7;86;10.1;8.128
04.10.2020 23:48:53.951;2;46.9;33.3;83.7;86;10.1;8.128
04.10.2020 23:50:00.000;2;46.9;33.3;83.7;86;10.1;8.128
04.10.2020 23:50:53.410;2;46.9;33.3;83.7;86;10.1;8.128
04.10.2020 23:50:53.418;2;46.9;33.3;83.7;85;10.1;8.128
04.10.2020 23:51:03.946;2;46.9;33.4;83.7;85;10.1;8.128
04.10.2020 23:51:08.167;2;46.9;33.4;83.5;85;10.1;8.128
04.10.2020 23:53:24.532;2;46.3;33.4;83.5;85;10.1;8.128
04.10.2020 23:53:37.912;2;46.3;33.4;83.5;85;10;8.128
04.10.2020 23:53:37.920;2;46.3;33.4;83.5;85;10;8.128
04.10.2020 23:55:08.879;2;46.3;33.4;83.9;85;10;8.128
04.10.2020 23:55:29.757;2;46.3;33.5;83.9;85;10;8.128
04.10.2020 23:56:08.164;2;46.3;33.5;83.9;85;10;8.128
04.10.2020 23:56:08.172;2;46.3;33.5;83.9;85;10;8.128
04.10.2020 23:57:55.113;2;46.4;33.5;83.9;85;10;8.128
04.10.2020 23:58:24.169;2;46.4;33.5;83.9;85;10.1;8.128
04.10.2020 23:58:24.172;2;46.4;33.5;83.9;85;10.1;8.128
04.10.2020 23:59:09.575;2;46.4;33.5;84.3;85;10.1;8.128
04.10.2020 23:59:55.565;2;46.4;33.7;84.3;85;10.1;8.128
05.10.2020 00:00:01.000;2;46.4;33.7;84.3;85;10.1;8.033
05.10.2020 00:00:25.668;2;46.4;33.7;84.3;85;10.1;8.033
05.10.2020 00:00:25.677;2;46.4;33.7;84.3;85;10.1;8.033
05.10.2020 00:02:25.696;2;47;33.7;84.3;85;10.1;8.033
05.10.2020 00:03:10.283;2;47;33.7;84.1;85;10.1;8.033
05.10.2020 00:03:16.669;2;47;33.7;84.1;85;10.2;8.033
05.10.2020 00:03:16.678;2;47;33.7;84.1;85;10.2;8.033
05.10.2020 00:04:21.386;2;47;33.7;84.1;85;10.2;8.033
05.10.2020 00:05:53.422;2;47;33.7;84.1;85;10.2;8.033
05.10.2020 00:05:53.430;2;47;33.7;84.1;85;10.2;8.033
05.10.2020 00:06:56.271;2;46.4;33.7;84.1;85;10.2;8.033
05.10.2020 00:07:10.987;2;46.4;33.7;84;85;10.2;8.033
05.10.2020 00:08:15.675;2;46.4;33.7;84;85;10.2;8.033
05.10.2020 00:08:15.676;2;46.4;33.7;84;85;10.2;8.033
05.10.2020 00:08:47.202;2;46.4;33.8;84;85;10.2;8.033
05.10.2020 00:10:00.000;2;46.4;33.8;84;85;10.2;8.084
05.10.2020 00:10:23.428;2;46.4;33.8;84;85;10.2;8.084
05.10.2020 00:10:23.431;2;46.4;33.8;84;85;10.2;8.084
05.10.2020 00:11:11.693;2;46.4;33.8;83.1;85;10.2;8.084
05.10.2020 00:11:26.851;2;46.4;33.8;83.1;85;10.2;8.084
05.10.2020 00:13:13.009;2;46.4;33.9;83.1;85;10.2;8.084
05.10.2020 00:13:20.927;2;46.4;33.9;83.1;85;10.2;8.084
05.10.2020 00:13:20.936;2;46.4;33.9;83.1;85;10.2;8.084
05.10.2020 00:15:12.350;2;46.4;33.9;81.6;85;10.2;8.084
05.10.2020 00:16:03.929;2;46.4;33.9;81.6;85;10.2;8.084
05.10.2020 00:16:03.939;2;46.4;33.9;81.6;85;10.2;8.084
05.10.2020 00:17:38.824;2;46.4;33.9;81.6;85;10.2;8.084
05.10.2020 00:18:32.433;2;46.4;33.9;81.6;85;10.1;8.084
05.10.2020 00:18:32.436;2;46.4;33.9;81.6;85;10.1;8.084
05.10.2020 00:19:13.089;2;46.4;33.9;81.4;85;10.1;8.084
05.10.2020 00:20:00.000;2;46.4;33.9;81.4;85;10.1;8.033
05.10.2020 00:20:28.022;2;45.9;33.9;81.4;85;10.1;8.033
05.10.2020 00:20:46.433;2;45.9;33.9;81.4;85;10;8.033
05.10.2020 00:20:46.441;2;45.9;33.9;81.4;85;10;8.033
05.10.2020 00:22:04.644;2;45.9;33.9;81.4;85;10;8.033
05.10.2020 00:23:13.819;2;45.9;33.9;82.1;85;10;8.033
05.10.2020 00:23:50.185;2;45.9;33.9;82.1;85;10;8.033
05.10.2020 00:23:50.194;2;45.9;33.9;82.1;85;10;8.033
05.10.2020 00:24:58.588;2;45.7;33.9;82.1;85;10;8.033
05.10.2020 00:26:30.461;2;45.7;33.9;82.1;85;10;8.033
05.10.2020 00:26:39.440;2;45.7;33.9;82.1;85;10;8.033
05.10.2020 00:26:39.449;2;45.7;33.9;82.1;85;10;8.033
05.10.2020 00:27:14.481;2;45.7;33.9;81.4;85;10;8.033
05.10.2020 00:29:14.190;2;45.7;33.9;81.4;85;10;8.033
05.10.2020 00:29:14.198;2;45.7;33.9;81.4;85;10;8.033
05.10.2020 00:29:29.164;2;45.8;33.9;81.4;85;10;8.033
05.10.2020 00:30:01.000;2;45.8;33.9;81.4;85;10;7.983
05.10.2020 00:30:56.287;2;45.8;33.9;81.4;85;10;7.983
05.10.2020 00:31:15.181;2;45.8;33.9;81.2;85;10;7.983
05.10.2020 00:31:34.694;2;45.8;33.9;81.2;85;9.9;7.983
05.10.2020 00:31:34.697;2;45.8;33.9;81.2;85;9.9;7.983
05.10.2020 00:33:40.693;2;45.8;33.9;81.2;85;9.8;7.983
05.10.2020 00:33:40.702;2;45.8;33.9;81.2;85;9.8;7.983
05.10.2020 00:33:59.733;2;45.5;33.9;81.2;85;9.8;7.983
05.10.2020 00:35:15.865;2;45.5;33.9;80.3;85;9.8;7.983
05.10.2020 00:35:22.101;2;45.5;34;80.3;85;9.8;7.983
05.10.2020 00:36:36.196;2;45.5;34;80.3;85;9.9;7.983
05.10.2020 00:36:36.206;2;45.5;34;80.3;85;9.9;7.983
05.10.2020 00:38:30.318;2;45.6;34;80.3;85;9.9;7.983
05.10.2020 00:39:16.530;2;45.6;34;80.8;85;9.9;7.983
05.10.2020 00:39:17.448;2;45.6;34;80.8;85;9.8;7.983
05.10.2020 00:39:17.455;2;45.6;34;80.8;85;9.8;7.983
05.10.2020 00:39:48.125;2;45.6;34;80.8;85;9.8;7.983
05.10.2020 00:40:00.000;2;45.6;34;80.8;85;9.8;7.882
05.10.2020 00:41:44.202;2;45.6;34;80.8;85;9.8;7.882
05.10.2020 00:41:44.206;2;45.6;34;80.8;85;9.8;7.882
05.10.2020 00:43:00.894;2;45.3;34;80.8;85;9.8;7.882
05.10.2020 00:43:17.272;2;45.3;34;80.8;85;9.8;7.882
05.10.2020 00:43:56.453;2;45.3;34;80.8;85;9.8;7.882
05.10.2020 00:43:56.456;2;45.3;34;80.8;85;9.8;7.882
05.10.2020 00:44:13.937;2;45.3;34;80.8;85;9.8;7.882
05.10.2020 00:46:58.456;2;45.3;34;80.8;85;9.8;7.882
05.10.2020 00:46:58.459;2;45.3;34;80.8;86;9.8;7.882
05.10.2020 00:47:17.997;2;45.3;34;79.4;86;9.8;7.882
05.10.2020 00:47:31.470;2;44.5;34;79.4;86;9.8;7.882
05.10.2020 00:48:39.742;2;44.5;34;79.4;86;9.8;7.882
